senator,ticker,transaction_date,type,party,state,industry,sector,IQ_STATE,Committee Code,Rank Within Party,Party Code,Committee Seniority,Committee Period of Service,Committee_Name,Amount,count,SPY_Price,SPY_Price_30,Stock price,Stock price_30,Excess Return,Sus Trade_return,Sus trade_State,Time,Time2,Committee_Rank
"Perdue, David",RF,10/23/2019,Sale (Full),Republican,GA,Major Banks,Finance,AL,308,9,200,3,2,Armed Services,32500.5,0,299.88,310.96,16.28,16.67,0.012236272,1,0,1545,0,5
"Perdue, David",PAA,10/23/2019,Purchase,Republican,GA,Natural Gas Distribution,Energy,TX,308,9,200,3,2,Armed Services,8000.5,0,299.88,310.96,19.17,17.78,-0.109457241,0,0,1546,0,5
"Perdue, David",ALB,10/25/2019,Purchase,Republican,GA,Major Chemicals,Basic Industries,NC,308,9,200,3,2,Armed Services,32500.5,0,301.6,310.96,63.59,64.9,-0.010433759,0,0,1547,0,5
"Perdue, David",AAPL,10/28/2019,Sale (Partial),Republican,GA,Computer Manufacturing,Technology,CA,308,9,200,3,2,Armed Services,8000.5,0,303.3,315.48,62.2625,66.96,-0.031545987,0,0,1548,0,5
"Perdue, David",ALB,10/28/2019,Purchase,Republican,GA,Major Chemicals,Basic Industries,NC,308,9,200,3,2,Armed Services,8000.5,0,303.3,315.48,63.74,65.5,-0.012546085,0,0,1549,0,5
"Perdue, David",PEP,10/28/2019,Sale (Partial),Republican,GA,Beverages (Production/Distribution),Consumer Non-Durables,NY,308,9,200,3,2,Armed Services,8000.5,0,303.3,315.48,136.57,135.91,0.04346399,1,0,1550,0,5
"Perdue, David",ALB,10/29/2019,Purchase,Republican,GA,Major Chemicals,Basic Industries,NC,308,9,200,3,2,Armed Services,8000.5,0,303.21,315.48,63.03,65.5,-0.001279315,0,0,1551,0,5
"Perdue, David",DIS,10/29/2019,Sale (Partial),Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,CA,308,9,200,3,2,Armed Services,8000.5,0,303.21,315.48,129.48,151.48,-0.106340579,0,0,1552,0,5
"Perdue, David",TCP,10/30/2019,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,304.14,314.31,21.98,21.9,-0.03707822,0,0,1553,0,5
"Perdue, David",ALB,10/31/2019,Purchase,Republican,GA,Major Chemicals,Basic Industries,NC,308,9,200,3,2,Armed Services,8000.5,0,303.33,314.31,60.74,65.38,0.040192976,1,0,1554,0,5
"Perdue, David",BOIVF,11/4/2019,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,307.37,311.46,0,0,,0,0,1555,0,5
"Perdue, David",BOIVF,11/6/2019,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,307.1,314.87,0,0,,0,0,1556,0,5
"Perdue, David",ACA,11/7/2019,Sale (Partial),Republican,GA,,,TX,308,9,200,3,2,Armed Services,8000.5,0,308.18,314.87,38.68,40.49,-0.023455532,0,0,1557,0,5
"Perdue, David",BOIVF,11/7/2019,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,308.18,314.87,0,0,,0,0,1558,0,5
"Perdue, David",ALB,11/8/2019,Purchase,Republican,GA,Major Chemicals,Basic Industries,NC,308,9,200,3,2,Armed Services,8000.5,0,308.94,314.87,67.98,64.3,-0.073328234,0,0,1559,0,5
"Perdue, David",FEYE,11/8/2019,Sale (Partial),Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,308.94,314.87,0,0,,0,0,1560,0,5
"Perdue, David",BOIVF,11/8/2019,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,308.94,314.87,0,0,,0,0,1561,0,5
"Perdue, David",CBS,11/11/2019,Purchase,Republican,GA,,,NY,308,9,200,3,2,Armed Services,8000.5,0,308.35,314.42,0,0,,0,0,1562,0,5
"Perdue, David",DVN,11/11/2019,Purchase,Republican,GA,Oil & Gas Production,Energy,OK,308,9,200,3,2,Armed Services,75000.5,0,308.35,314.42,22.53,23.42,0.019817463,1,0,1563,0,5
"Perdue, David",BOIVF,11/11/2019,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,308.35,314.42,0,0,,0,0,1564,0,5
"Perdue, David",RF,11/11/2019,Purchase,Republican,GA,Major Banks,Finance,AL,308,9,200,3,2,Armed Services,175000.5,0,308.35,314.42,16.77,16.84,-0.015511302,0,0,1565,0,5
"Perdue, David",SPY,11/11/2019,Sale (Partial),Republican,GA,,,MA,308,9,200,3,2,Armed Services,175000.5,0,308.35,314.42,308.35,314.42,0,0,0,1566,0,5
"Perdue, David",FDX,11/11/2019,Purchase,Republican,GA,Air Freight/Delivery Services,Transportation,TN,308,9,200,3,2,Armed Services,32500.5,0,308.35,314.42,162.18,159.08,-0.038799986,0,0,1567,0,5
"Perdue, David",CBS,11/12/2019,Purchase,Republican,GA,,,NY,308,9,200,3,2,Armed Services,8000.5,0,309,317.13,0,0,,0,0,1568,0,5
"Perdue, David",TCP,11/12/2019,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,309,317.13,22.34,21.97,-0.0428729,0,0,1569,0,5
"Perdue, David",CTSH,11/14/2019,Purchase,Republican,GA,EDP Services,Technology,NJ,308,9,200,3,2,Armed Services,32500.5,0,309.55,317.32,63.11,61.64,-0.048393617,0,0,1570,0,5
"Perdue, David",GPK,11/14/2019,Sale (Partial),Republican,GA,Containers/Packaging,Consumer Durables,GA,308,9,200,3,2,Armed Services,8000.5,0,309.55,317.32,16.57,16.5,0.028728747,1,1,1571,0,5
"Perdue, David",SPY,11/14/2019,Sale (Partial),Republican,GA,,,MA,308,9,200,3,2,Armed Services,32500.5,0,309.55,317.32,309.55,317.32,0,0,0,1572,0,5
"Perdue, David",XOM,11/14/2019,Purchase,Republican,GA,Integrated oil Companies,Energy,TX,308,9,200,3,2,Armed Services,32500.5,0,309.55,317.32,68.5,69.23,-0.014444019,0,0,1573,0,5
"Perdue, David",ENTG,11/19/2019,Sale (Partial),Republican,GA,Plastic Products,Consumer Non-Durables,MA,308,9,200,3,2,Armed Services,8000.5,0,311.93,320.9,48.32,51.02,-0.02496779,0,0,1574,0,5
"Perdue, David",FEYE,11/19/2019,Sale (Partial),Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,311.93,320.9,0,0,,0,0,1575,0,5
"Perdue, David",ALB,11/20/2019,Purchase,Republican,GA,Major Chemicals,Basic Industries,NC,308,9,200,3,2,Armed Services,8000.5,0,310.77,320.73,65.05,70.36,0.04958009,1,0,1576,0,5
"Perdue, David",FEYE,11/20/2019,Sale (Partial),Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,310.77,320.73,0,0,,0,0,1577,0,5
"Perdue, David",AM,11/21/2019,Sale (Partial),Republican,GA,Natural Gas Distribution,Public Utilities,CO,308,9,200,3,2,Armed Services,8000.5,0,310.27,320.73,4.87,6.93,-0.264645196,0,0,1578,0,5
"Perdue, David",URBN,11/26/2019,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,314.08,322.94,26.16,28.14,0.0474787,1,0,1579,0,5
"Perdue, David",URBN,11/29/2019,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,314.31,322.86,25.66,27.75,0.054247284,1,0,1580,0,5
"Perdue, David",URBN,12/3/2019,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,309.55,324.87,24.31,27.83,0.095305183,1,0,1581,0,5
"Perdue, David",ALB,12/5/2019,Purchase,Republican,GA,Major Chemicals,Basic Industries,NC,308,9,200,3,2,Armed Services,8000.5,0,312.02,322.41,63.68,71.57,0.090601606,1,0,1582,0,5
"Perdue, David",URBN,12/6/2019,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,314.87,322.41,26.12,27.95,0.046114865,1,0,1583,0,5
"Perdue, David",TRGP,12/9/2019,Purchase,Republican,GA,Natural Gas Distribution,Public Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,313.88,324.45,36.39,39.59,0.054260956,1,0,1584,0,5
"Perdue, David",VIAC,12/9/2019,Exchange,Republican,GA,Broadcasting,Consumer Services,NY,308,9,200,3,2,Armed Services,175000.5,0,313.88,324.45,0,0,,0,0,1585,0,5
"Perdue, David",PAA,12/10/2019,Purchase,Republican,GA,Natural Gas Distribution,Energy,TX,308,9,200,3,2,Armed Services,8000.5,0,313.53,326.65,18.01,18.64,-0.006865509,0,0,1586,0,5
"Perdue, David",URBN,12/10/2019,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,313.53,326.65,27.34,27.69,-0.02904432,0,0,1587,0,5
"Perdue, David",URBN,12/11/2019,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,314.42,325.71,26.59,26.39,-0.04342901,0,0,1588,0,5
"Perdue, David",IP,12/12/2019,Sale (Full),Republican,GA,Paper,Basic Industries,TN,308,9,200,3,2,Armed Services,32500.5,0,317.13,325.71,46.56,43.99,0.084764821,1,0,1589,0,5
"Perdue, David",URBN,12/13/2019,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,317.32,325.71,26.75,26.39,-0.03989813,0,0,1590,0,5
"Perdue, David",SUN,12/13/2019,Sale (Partial),Republican,GA,Oil Refining/Marketing,Energy,TX,308,9,200,3,2,Armed Services,8000.5,0,317.32,325.71,30.68,31.3,0.005950804,1,0,1591,0,5
"Perdue, David",LNG,12/16/2019,Purchase,Republican,GA,Oil/Gas Transmission,Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,319.5,328.19,61.22,65.39,0.040916247,1,0,1592,0,5
"Perdue, David",ENTG,12/16/2019,Sale (Partial),Republican,GA,Plastic Products,Consumer Non-Durables,MA,308,9,200,3,2,Armed Services,8000.5,0,319.5,328.19,50.63,53.48,-0.026812386,0,0,1593,0,5
"Perdue, David",URBN,12/16/2019,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,319.5,328.19,26.78,26.16,-0.050350354,0,0,1594,0,5
"Perdue, David",PAA,12/17/2019,Purchase,Republican,GA,Natural Gas Distribution,Energy,TX,308,9,200,3,2,Armed Services,8000.5,0,319.57,330.92,18.11,18.89,0.007553652,1,0,1595,0,5
"Perdue, David",FDX,12/18/2019,Purchase,Republican,GA,Air Freight/Delivery Services,Transportation,TN,308,9,200,3,2,Armed Services,32500.5,0,319.59,331.95,146.86,159.98,0.050662232,1,0,1596,0,5
"Perdue, David",URBN,12/19/2019,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,320.9,331.95,27.69,26.93,-0.061881135,0,0,1597,0,5
"Perdue, David",ACA,12/19/2019,Sale (Partial),Republican,GA,,,TX,308,9,200,3,2,Armed Services,8000.5,0,320.9,331.95,45.76,46.52,0.016951086,1,0,1598,0,5
"Perdue, David",URBN,12/23/2019,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,321.22,331.34,27.405,26.45,-0.066352543,0,0,1599,0,5
"Perdue, David",URBN,12/30/2019,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,321.08,326.62,27.57,26.52,-0.055339142,0,0,1600,0,5
"Perdue, David",DOW,12/31/2019,Sale (Partial),Republican,GA,,,MI,308,9,200,3,2,Armed Services,8000.5,0,321.86,327.68,54.73,48.47,0.146913283,1,0,1601,0,5
"Perdue, David",ALB,12/31/2019,Purchase,Republican,GA,Major Chemicals,Basic Industries,NC,308,9,200,3,2,Armed Services,8000.5,0,321.86,327.68,73.04,80.78,0.087886936,1,0,1602,0,5
"Perdue, David",BAH,12/31/2019,Purchase,Republican,GA,Professional Services,Consumer Services,VA,308,9,200,3,2,Armed Services,32500.5,0,321.86,327.68,71.13,78.75,0.089045398,1,0,1603,0,5
"Perdue, David",KMI,12/31/2019,Purchase,Republican,GA,Natural Gas Distribution,Public Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,321.86,327.68,21.17,21.42,-0.006273232,0,0,1604,0,5
"Perdue, David",ENTG,1/2/2020,Sale (Partial),Republican,GA,Plastic Products,Consumer Non-Durables,MA,308,9,200,3,2,Armed Services,8000.5,0,324.87,321.73,50.97,51.76,-0.025022488,0,0,1605,0,5
"Perdue, David",RF,1/3/2020,Purchase,Republican,GA,Major Banks,Finance,AL,308,9,200,3,2,Armed Services,32500.5,0,322.41,321.73,16.77,15.57,-0.069447235,0,0,1606,0,5
"Perdue, David",ALB,1/6/2020,Purchase,Republican,GA,Major Chemicals,Basic Industries,NC,308,9,200,3,2,Armed Services,8000.5,0,323.64,332.86,71.49,87.58,0.196577999,1,0,1607,0,5
"Perdue, David",FEYE,1/7/2020,Sale (Partial),Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,322.73,333.98,0,0,,0,0,1608,0,5
"Perdue, David",AAPL,1/10/2020,Sale (Partial),Republican,GA,Computer Manufacturing,Technology,CA,308,9,200,3,2,Armed Services,8000.5,0,325.71,332.2,77.5825,80.0075,-0.010773235,0,0,1609,0,5
"Perdue, David",ENTG,1/10/2020,Sale (Partial),Republican,GA,Plastic Products,Consumer Non-Durables,MA,308,9,200,3,2,Armed Services,8000.5,0,325.71,332.2,52.11,55.54,-0.042220868,0,0,1610,0,5
"Perdue, David",URBN,1/10/2020,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,325.71,332.2,26.39,25.93,-0.037356546,0,0,1611,0,5
"Perdue, David",ENTG,1/13/2020,Sale (Partial),Republican,GA,Plastic Products,Consumer Non-Durables,MA,308,9,200,3,2,Armed Services,8000.5,0,327.95,337.42,53.39,58.47,-0.05881625,0,0,1612,0,5
"Perdue, David",URBN,1/13/2020,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,327.95,337.42,26.09,28.71,0.071545264,1,0,1613,0,5
"Perdue, David",GPK,1/14/2020,Sale (Partial),Republican,GA,Containers/Packaging,Consumer Durables,GA,308,9,200,3,2,Armed Services,8000.5,0,327.45,337.06,16.58,16.42,0.038255459,1,1,1614,0,5
"Perdue, David",ENTG,1/14/2020,Sale (Full),Republican,GA,Plastic Products,Consumer Non-Durables,MA,308,9,200,3,2,Armed Services,8000.5,0,327.45,337.06,53.63,58.39,-0.053009564,0,0,1615,0,5
"Perdue, David",URBN,1/21/2020,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,PA,308,9,200,3,2,Armed Services,8000.5,0,331.3,336.95,26.41,28.24,0.052237905,1,0,1616,0,5
"Perdue, David",GPK,1/22/2020,Sale (Partial),Republican,GA,Containers/Packaging,Consumer Durables,GA,308,9,200,3,2,Armed Services,8000.5,0,331.34,333.48,16.55,16.08,0.035646032,1,1,1617,0,5
"Perdue, David",CDLX,1/23/2020,Sale (Partial),Republican,GA,Advertising,Consumer Discretionary,GA,308,9,200,3,2,Armed Services,3000000.5,0,331.72,333.48,86.82,95.87,-0.089120987,0,1,1618,0,5
"Perdue, David",BAC,1/24/2020,Sale (Partial),Republican,GA,Major Banks,Finance,NC,308,9,200,3,2,Armed Services,8000.5,0,328.77,333.48,33.54,34.36,-0.009741174,0,0,1619,0,5
"Perdue, David",DD,1/24/2020,Purchase,Republican,GA,,,DE,308,9,200,3,2,Armed Services,32500.5,0,328.77,333.48,59.39,52.43,-0.131517571,0,0,1620,0,5
"Perdue, David",WPX,1/24/2020,Purchase,Republican,GA,,,BC,308,9,200,3,2,Armed Services,8000.5,0,328.77,333.48,0,0,,0,0,1621,0,5
"Perdue, David",GPK,1/27/2020,Sale (Partial),Republican,GA,Containers/Packaging,Consumer Durables,GA,308,9,200,3,2,Armed Services,8000.5,0,323.5,311.5,16.42,13.65,0.164407128,1,1,1622,0,5
"Perdue, David",WPX,1/27/2020,Purchase,Republican,GA,,,BC,308,9,200,3,2,Armed Services,8000.5,0,323.5,311.5,0,0,,0,0,1623,0,5
"Perdue, David",AAPL,1/28/2020,Sale (Partial),Republican,GA,Computer Manufacturing,Technology,CA,308,9,200,3,2,Armed Services,8000.5,0,326.89,297.51,79.4225,68.38,0.062734294,1,0,1624,0,5
"Perdue, David",AXTA,1/29/2020,Sale (Partial),Republican,GA,Paints/Coatings,Basic Industries,PA,308,9,200,3,2,Armed Services,32500.5,0,326.62,296.26,28.11,24.92,0.025532077,1,0,1625,0,5
"Perdue, David",GLW,1/29/2020,Purchase,Republican,GA,Telecommunications Equipment,Basic Industries,NY,308,9,200,3,2,Armed Services,8000.5,0,326.62,296.26,28.35,23.86,-0.065425371,0,0,1626,0,5
"Perdue, David",BAC,1/30/2020,Sale (Partial),Republican,GA,Major Banks,Finance,NC,308,9,200,3,2,Armed Services,8000.5,0,327.68,296.26,33.48,28.5,0.06868135,1,0,1627,0,5
"Perdue, David",HBI,2/7/2020,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Services,NC,308,9,200,3,2,Armed Services,8000.5,0,332.2,297.46,14.2,12.02,-0.04894557,0,0,1628,0,5
"Perdue, David",HBI,2/10/2020,Purchase,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Services,NC,308,9,200,3,2,Armed Services,8000.5,0,334.68,274.36,13.89,10.17,-0.087586711,0,0,1629,0,5
"Perdue, David",ET,2/10/2020,Sale (Partial),Republican,GA,Natural Gas Distribution,Public Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,334.68,274.36,12.19,7.05,0.509220892,1,0,1630,0,5
"Perdue, David",TRGP,2/10/2020,Sale (Partial),Republican,GA,Natural Gas Distribution,Public Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,334.68,274.36,35.36,14.45,1.227201701,1,0,1631,0,5
"Perdue, David",WMB,2/10/2020,Sale (Partial),Republican,GA,Natural Gas Distribution,Public Utilities,OK,308,9,200,3,2,Armed Services,8000.5,0,334.68,274.36,21.43,16.02,0.117845749,1,0,1632,0,5
"Perdue, David",AAPL,2/11/2020,Sale (Partial),Republican,GA,Computer Manufacturing,Technology,CA,308,9,200,3,2,Armed Services,8000.5,0,335.26,248.11,79.9025,62.0575,-0.063699596,0,0,1633,0,5
"Perdue, David",ET,2/13/2020,Sale (Partial),Republican,GA,Natural Gas Distribution,Public Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,337.06,269.32,12.81,6.73,0.651895181,1,0,1634,0,5
"Perdue, David",DCP,2/19/2020,Sale (Partial),Republican,GA,Natural Gas Distribution,Public Utilities,0,308,9,200,3,2,Armed Services,8000.5,0,338.34,228.8,23.55,25.52,-0.555953099,0,0,1635,0,5
"Perdue, David",ENB,2/19/2020,Purchase,Republican,GA,Natural Gas Distribution,Energy,AB,308,9,200,3,2,Armed Services,8000.5,0,338.34,228.8,55.54,37.05,-0.009156048,0,0,1636,0,5
"Perdue, David",LNG,2/19/2020,Sale (Partial),Republican,GA,Oil/Gas Transmission,Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,338.34,228.8,55.35,35.04,0.100864546,1,0,1637,0,5
"Perdue, David",ALB,2/19/2020,Sale (Partial),Republican,GA,Major Chemicals,Basic Industries,NC,308,9,200,3,2,Armed Services,8000.5,0,338.34,228.8,89.34,53.45,0.192709921,1,0,1638,0,5
"Perdue, David",WMB,2/19/2020,Sale (Partial),Republican,GA,Natural Gas Distribution,Public Utilities,OK,308,9,200,3,2,Armed Services,8000.5,0,338.34,228.8,21.55,11.53,0.390278553,1,0,1639,0,5
"Perdue, David",TRGP,2/19/2020,Sale (Partial),Republican,GA,Natural Gas Distribution,Public Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,338.34,228.8,36.95,7.3,3.582885094,1,0,1640,0,5
"Perdue, David",MPLX,2/19/2020,Sale (Partial),Republican,GA,Natural Gas Distribution,Energy,OH,308,9,200,3,2,Armed Services,8000.5,0,338.34,228.8,23.7,11.73,0.541701617,1,0,1641,0,5
"Perdue, David",SHLX,2/20/2020,Sale (Partial),Republican,GA,Natural Gas Distribution,Energy,TX,308,9,200,3,2,Armed Services,8000.5,0,336.95,228.8,0,0,,0,0,1642,0,5
"Perdue, David",OKE,2/20/2020,Sale (Partial),Republican,GA,Oil & Gas Production,Public Utilities,OK,308,9,200,3,2,Armed Services,8000.5,0,336.95,228.8,77.52,20.67,2.277679278,1,0,1643,0,5
"Perdue, David",WES,2/20/2020,Sale (Partial),Republican,GA,Natural Gas Distribution,Public Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,336.95,228.8,15.84,5.28,1.527316434,1,0,1644,0,5
"Perdue, David",T,2/20/2020,Sale (Partial),Republican,GA,Telecommunications Equipment,Public Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,336.95,228.8,38.61,28.45,-0.115565816,0,0,1645,0,5
"Perdue, David",PSXP,2/21/2020,Purchase,Republican,GA,Natural Gas Distribution,Energy,TX,308,9,200,3,2,Armed Services,8000.5,0,333.48,228.8,0,0,,0,0,1646,0,5
"Perdue, David",VIAC,2/21/2020,Purchase,Republican,GA,Broadcasting,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,333.48,228.8,0,0,,0,0,1647,0,5
"Perdue, David",T,2/21/2020,Sale (Partial),Republican,GA,Telecommunications Equipment,Public Utilities,TX,308,9,200,3,2,Armed Services,32500.5,0,333.48,228.8,38.55,28.45,-0.102508695,0,0,1648,0,5
"Perdue, David",CZR,2/24/2020,Sale (Partial),Republican,GA,Hotels/Resorts,Consumer Services,NV,308,9,200,3,2,Armed Services,8000.5,0,322.42,246.79,62.99,16.69,2.467661357,1,0,1649,0,5
"Perdue, David",T,2/24/2020,Sale (Partial),Republican,GA,Telecommunications Equipment,Public Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,322.42,246.79,38.05,28.4,0.033333852,1,0,1650,0,5
"Perdue, David",DAL,2/24/2020,Purchase,Republican,GA,Air Freight/Delivery Services,Transportation,GA,308,9,200,3,2,Armed Services,32500.5,0,322.42,246.79,54.23,31.1,-0.191946872,0,1,1651,0,5
"Perdue, David",VIAC,2/24/2020,Purchase,Republican,GA,Broadcasting,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,322.42,246.79,0,0,,0,0,1652,0,5
"Perdue, David",TRP,2/24/2020,Purchase,Republican,GA,Natural Gas Distribution,Public Utilities,0,308,9,200,3,2,Armed Services,8000.5,0,322.42,246.79,0.00465,0.0023,-0.270806528,0,0,1653,0,5
"Perdue, David",CZR,2/25/2020,Sale (Partial),Republican,GA,Hotels/Resorts,Consumer Services,NV,308,9,200,3,2,Armed Services,8000.5,0,312.65,261.2,55.62,16.79,2.115710625,1,0,1654,0,5
"Perdue, David",DVN,2/25/2020,Purchase,Republican,GA,Oil & Gas Production,Energy,OK,308,9,200,3,2,Armed Services,8000.5,0,312.65,261.2,17.78,7.36,-0.421490733,0,0,1655,0,5
"Perdue, David",VIAC,2/25/2020,Purchase,Republican,GA,Broadcasting,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,312.65,261.2,0,0,,0,0,1656,0,5
"Perdue, David",FEYE,2/25/2020,Purchase,Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,312.65,261.2,0,0,,0,0,1657,0,5
"Perdue, David",DAL,2/25/2020,Purchase,Republican,GA,Air Freight/Delivery Services,Transportation,GA,308,9,200,3,2,Armed Services,8000.5,0,312.65,261.2,50.89,31.7,-0.212526826,0,1,1658,0,5
"Perdue, David",GPK,2/25/2020,Purchase,Republican,GA,Containers/Packaging,Consumer Durables,GA,308,9,200,3,2,Armed Services,8000.5,0,312.65,261.2,13.62,12.54,0.085265857,1,1,1659,0,5
"Perdue, David",T,2/25/2020,Sale (Partial),Republican,GA,Telecommunications Equipment,Public Utilities,TX,308,9,200,3,2,Armed Services,32500.5,0,312.65,261.2,37.35,30.6,0.023612738,1,0,1660,0,5
"Perdue, David",CZR,2/26/2020,Sale (Partial),Republican,GA,Hotels/Resorts,Consumer Services,NV,308,9,200,3,2,Armed Services,8000.5,0,311.5,253.42,51.4,15.14,2.165795432,1,0,1661,0,5
"Perdue, David",GPK,2/26/2020,Purchase,Republican,GA,Containers/Packaging,Consumer Durables,GA,308,9,200,3,2,Armed Services,8000.5,0,311.5,253.42,13.65,11.82,0.052386714,1,1,1662,0,5
"Perdue, David",PFE,2/26/2020,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,311.5,253.42,34.72,30.9,0.076429607,1,0,1663,0,5
"Perdue, David",DD,2/26/2020,Purchase,Republican,GA,,,DE,308,9,200,3,2,Armed Services,8000.5,0,311.5,253.42,47.26,33.83,-0.097720013,0,0,1664,0,5
"Perdue, David",VIAC,2/26/2020,Purchase,Republican,GA,Broadcasting,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,311.5,253.42,0,0,,0,0,1665,0,5
